employee_id_hash,name,company_id,tenure_years,gender,marital_status,is_permanent,performance_score,performance_rating,has_promotion,behavior_avg,psychological_score,drive_score,mental_strength_score,adaptability_score,collaboration_score,has_quick_assessment,holistic_score,score_alignment,leadership_potential,perf_beh_ratio,combined_score,score_difference,tenure_category,performance_level,behavioral_level,high_performer,gender_encoded,marital_status_encoded,is_permanent_encoded,performance_rating_encoded,tenure_category_encoded,performance_level_encoded,behavioral_level_encoded
0ab4c4e8d0074121e4e6f76324acb6a5,Fitri Sinaga,73,3,O,married,t,63.38,Average,0,51.0385,52.475,48.6,56.7,38.1,60.6,1,56.4055,0.8766,55.1715,1.2418,57.2087,12.3404,mid,low,low,0,0,0,1,0,1,1,1
4a8a3027bcf78bb8a0dcf39275c8636a,Sari Putra,60,3,F,widow,t,63.37,Average,0,78.1879,77.115,70.5,61.8,80.4,100.0,1,71.9376,0.8518,73.4197,0.8104,70.7774,-14.821,mid,low,medium,0,0,2,1,0,1,1,2
7a4639b071d5c3e415a6ac8eae9c4e54,Budi Putra,94,0,F,single,t,47.59,Below Average,0,34.2189,45.515,25.2,28.8,47.9,35.0,1,42.9545,0.8663,41.6178,1.3906,40.9024,13.3669,junior,low,low,0,0,1,1,3,0,1,1
d435c8034d0a088af2af275b4bb803a7,Rizki Harahap,63,11,M,married,t,66.65,Average,0,60.8004,67.992,62.4,51.6,60.1,69.1,0,65.2974,0.9415,64.7126,1.0962,63.7248,5.8489,veteran,low,low,0,1,0,1,0,3,1,1
c841e6a15b5e25a9be36e6fdc8d6974e,Tri Sitompul,90,1,M,married,t,95.36,Excellent,0,77.346,88.39,66.0,69.3,94.6,79.4,1,87.8642,0.8199,86.063,1.2329,86.3521,18.0123,junior,high,medium,1,1,0,1,1,0,0,2
93fbf48f48de9fdf72f8c4a340274c6b,Putri Hutabarat,87,5,F,married,t,97.43,Excellent,0,83.0212,92.361,73.4,64.9,93.7,100.0,1,91.5852,0.8559,90.1446,1.1735,90.2239,14.4054,mid,high,medium,1,0,0,1,1,1,0,2
dad713de02ba1c755c4ad9baa204d2f0,Anita Utama,81,4,M,widow,t,38.81,Below Average,0,40.4841,36.202,24.6,56.0,37.1,44.3,1,38.5296,0.9832,38.6971,0.9586,39.6466,-1.6751,mid,low,low,0,1,2,1,3,1,1,1
7112d97c5eaa6b63053a6b4a71c0bb07,Ahmad Nugraha,76,0,M,married,t,87.92,Good,1,88.4421,73.279,95.5,87.6,83.0,87.7,1,83.6834,0.9948,83.7358,0.9941,88.1798,-0.5245,junior,high,medium,1,1,0,1,2,0,0,2
e0e33d7b77e770b4fda6f184982b254b,Bambang Situmorang,93,2,M,married,t,73.17,Average,0,75.7263,66.684,87.0,83.9,57.6,74.3,1,71.9912,0.9744,72.2468,0.9662,74.4483,-2.5559,junior,medium,medium,0,1,0,1,0,0,2,2
5e68e08bd4e90de828eba6f3ea0abe11,Yanti Hutabarat,89,0,F,married,t,100.0,Excellent,0,84.9562,100.0,71.7,100.0,89.4,78.8,1,95.4869,0.8496,93.9825,1.1771,92.4781,15.0438,junior,high,medium,1,0,0,1,1,0,0,2
fd4a38baf8b4fc23bfbddb6937fad965,Irwan Permana,71,9,M,married,t,76.77,Good,0,62.4627,59.778,62.6,61.9,62.1,63.2,1,67.3806,0.8569,65.9498,1.2291,69.6167,14.3079,senior,medium,low,0,1,0,1,2,2,2,1
f12a05a7a69423095f3115fc097159b2,Dewi Saputra,105,9,M,single,t,100.0,Excellent,1,88.4287,97.623,98.5,70.3,84.9,100.0,1,95.8157,0.8843,94.6585,1.1309,94.2143,11.5713,senior,high,medium,1,1,1,1,1,2,0,2
8c09dac0a760b7b39c956b89731a699e,Anita Sutanto,73,8,F,single,t,83.44,Good,0,84.6542,80.541,97.3,71.3,80.2,89.8,1,82.933,0.9878,83.0548,0.9856,84.0451,-1.2181,senior,medium,medium,0,0,1,1,2,2,2,2
15f6311a940ebc56f8ccecde4d3fbe89,Yanti Tampubolon,69,4,M,married,t,100.0,Excellent,1,96.8515,89.203,100.0,94.0,93.4,100.0,1,95.8164,0.9685,95.5015,1.0325,98.4257,3.1485,mid,high,high,1,1,0,1,1,1,0,0
9ee133b58c71edfdfcddb50d5afa4422,Putri Wijaya,61,1,M,married,t,56.71,Below Average,0,42.4803,23.374,27.4,39.3,48.8,54.4,1,42.4418,0.8577,41.0184,1.3351,49.5972,14.2338,junior,low,low,0,1,0,1,3,0,1,1
31e5bed8cba4a703d59784485140fbf9,Wati Utama,67,2,M,married,f,93.85,Excellent,0,86.8765,100.0,87.9,100.0,73.6,86.0,1,93.6015,0.9303,92.9045,1.0802,90.3615,6.97,junior,high,medium,1,1,0,0,1,0,0,2
e97ae02fe0c6fbd404b35b55ab5d9540,Joko Hutabarat,91,2,M,married,t,47.31,Below Average,0,60.8324,36.818,61.1,57.5,68.5,56.2,1,48.2198,0.8648,49.5718,0.7777,54.0722,-13.5204,junior,low,low,0,1,0,1,3,0,1,1
efff25250ac223f2c66a32a2dff63d66,Kartini Nasution,72,6,F,single,t,100.0,Excellent,0,90.9368,79.915,88.3,100.0,80.1,95.3,1,91.2556,0.9094,90.3493,1.0997,95.4684,9.0632,senior,high,high,1,0,1,1,1,2,0,0
f53aeda5e3fec129603423a5d700983b,Sri Situmorang,101,0,M,married,f,85.93,Good,0,83.8052,60.017,85.6,92.4,87.3,70.0,1,77.5186,0.9788,77.3061,1.0254,84.8677,2.1249,junior,high,medium,1,1,0,0,2,0,0,2
e854140efadbf96b10f0b04b1dd741df,Endang Susanto,68,5,M,single,t,48.02,Below Average,0,60.8969,66.68,52.6,47.5,72.6,70.9,1,57.4795,0.8712,58.7676,0.7885,54.4567,-12.8805,mid,low,low,0,1,1,1,3,1,1,1
e0c69255d67b10185aeb7058740970ed,Anita Harahap,60,2,M,married,t,68.29,Average,0,62.6959,74.018,87.1,50.9,52.6,60.2,1,68.3312,0.944,67.7716,1.0893,65.4942,5.5965,junior,low,low,0,1,0,1,0,0,1,1
e044997505efd81e2c6588c4ed7c2d07,Dewi Sari,103,8,M,single,t,79.95,Good,0,63.351,72.585,38.6,73.1,66.3,75.4,1,72.7593,0.834,71.0998,1.262,71.6486,16.5952,senior,medium,low,0,1,1,1,2,2,2,1
188af4cb70fde05ba914a4286df3f662,Yanti Nugraha,86,3,M,married,t,80.56,Good,1,90.9882,74.675,91.7,82.6,89.6,100.0,1,81.9249,0.8958,82.9672,0.8854,85.7765,-10.4233,mid,medium,high,0,1,0,1,2,1,2,0
10c3c8845a5b3b6eb1c26a787f174e3d,Eko Pratama,79,2,F,single,t,74.35,Average,0,50.669,59.32,43.0,49.5,49.1,61.0,1,62.7365,0.7632,60.3685,1.4674,62.5091,23.6803,junior,medium,low,0,0,1,1,0,0,2,1
a80e23b38b0bd77787de33565b5cadf1,Novi Prasetyo,69,4,M,single,t,59.35,Below Average,0,45.5085,45.01,39.2,32.2,44.4,66.3,1,50.8961,0.8616,49.5119,1.3042,52.4299,13.8429,mid,low,low,0,1,1,1,3,1,1,1
c447ac8433c7941ad3e3a4636fbdb776,Budi Setiawan,96,6,F,married,t,93.75,Excellent,0,89.366,97.769,78.0,100.0,84.1,95.4,1,93.6415,0.9561,93.2028,1.0491,91.5594,4.3868,senior,high,medium,1,0,0,1,1,2,0,2
2611efb4a8a5f562a4ae5d7f7af9ba0e,Vina Saputra,97,4,F,married,t,100.0,Excellent,1,97.3224,91.115,93.1,100.0,99.6,96.6,1,96.5312,0.9732,96.2635,1.0275,98.6612,2.6776,mid,high,high,1,0,0,1,1,1,0,0
bd03269a7597b2d7541b0d8b8af7eeb5,Umi Sinaga,69,6,F,single,f,71.44,Average,1,70.7052,53.247,67.2,69.2,63.9,82.5,1,65.762,0.9926,65.6884,1.0104,71.0732,0.7359,senior,medium,low,0,0,1,0,0,2,2,1
3cda802005b1b6fa453afe71a3352e06,Hendra Hutabarat,60,6,F,married,t,59.39,Below Average,0,66.2916,48.809,55.6,71.8,70.5,67.2,0,58.2869,0.931,58.9769,0.8959,62.8415,-6.9003,senior,low,low,0,0,0,1,3,2,1,1
a65af1be3fefe509baa6be939a87675b,Dewi Sutanto,84,3,F,married,t,50.74,Below Average,0,50.9045,73.233,55.3,47.3,47.2,53.8,1,57.5391,0.9984,57.5551,0.9969,50.8247,-0.1596,mid,low,low,0,0,0,1,3,1,1,1
267ea34697716c30f81a70eceab00f2f,Ahmad Hutabarat,97,6,M,single,t,97.04,Excellent,0,93.7665,95.266,100.0,87.5,87.6,100.0,1,95.5252,0.9673,95.198,1.0349,95.4026,3.2721,senior,high,high,1,1,1,1,1,2,0,0
52b7685899788ec9eb542df9a17aad2c,Bambang Rahayu,94,2,M,married,t,59.97,Below Average,0,64.51,57.308,63.4,68.0,63.8,62.8,1,60.5318,0.9546,60.9862,0.9296,62.2379,-4.5443,junior,low,low,0,1,0,1,3,0,1,1
4e96b5ffb1682e74b5c23e1b428afd92,Zainal Susanto,109,1,M,married,t,83.35,Good,0,82.4363,76.144,80.3,80.7,74.6,94.1,1,80.913,0.9909,80.8219,1.0111,82.8917,0.9109,junior,medium,medium,0,1,0,1,2,0,2,2
c6298520403ff8070c8cba511f7f31c8,Citra Wijaya,83,0,F,married,t,85.6,Good,0,75.3481,64.481,91.9,79.2,61.2,69.2,1,76.187,0.8975,75.1622,1.136,80.4721,10.2479,junior,high,medium,1,0,0,1,2,0,0,2
3b89ee962fee9d60ac3c553005506c2d,Kartini Hutabarat,61,3,M,married,f,87.9,Good,0,80.7344,89.21,55.4,100.0,95.7,71.9,1,86.1434,0.9283,85.4269,1.0888,84.3173,7.1658,mid,high,medium,1,1,0,0,2,1,0,2
f87b2a3a7c2f60d8be8c6c8975863048,Budi Sitompul,104,0,M,married,t,70.79,Average,0,71.0349,61.433,77.1,76.6,55.5,74.9,1,68.058,0.9976,68.0821,0.9966,70.9145,-0.2407,junior,medium,low,0,1,0,1,0,0,2,1
1abd22309ec8a7e3ee11848136823ea8,Indra Hutabarat,78,5,M,single,t,91.07,Excellent,0,64.8378,72.63,71.8,47.4,62.9,77.3,1,77.6702,0.7376,75.0465,1.4046,77.956,26.2363,mid,high,low,1,1,1,1,1,1,0,1
50b9a84038d2f35c90bd9d1bba637c30,Anita Nugraha,74,7,M,married,t,100.0,Excellent,1,94.9602,89.289,98.8,88.7,92.4,100.0,1,95.2747,0.9496,94.7707,1.0531,97.4801,5.0398,senior,high,high,1,1,0,1,1,2,0,0
66909e6e5d2ad5ae982b35f411518d5b,Citra Sutanto,77,10,M,single,f,78.3,Good,0,74.9592,70.795,75.7,48.1,84.0,92.1,0,75.0458,0.9666,74.7118,1.0446,76.6292,3.3399,senior,medium,low,0,1,1,0,2,2,2,1
54965bbbe53d4dd6ce0cc54667b7be5b,Novi Setiawan,94,2,M,married,t,56.7,Below Average,0,67.0079,55.107,67.1,60.9,76.3,63.6,1,59.3161,0.897,60.3466,0.8462,61.8559,-10.3041,junior,low,low,0,1,0,1,3,0,1,1
becb8abdf34479e77297daa239fe152c,Fajar Wijaya,87,2,M,single,t,77.39,Good,0,73.5342,82.914,71.1,56.5,87.8,78.7,0,77.89,0.9615,77.5045,1.0524,75.4614,3.8545,junior,medium,low,0,1,1,1,2,0,2,1
0cba167322196253c26ba31148b88338,Mega Tampubolon,100,1,M,single,f,68.36,Average,0,69.45,54.461,53.2,81.3,74.6,68.7,1,64.5167,0.9891,64.6259,0.9843,68.9042,-1.0917,junior,low,low,0,1,1,0,0,0,1,1
92b67d309f42accf0aca99dfc12cdc49,Citra Sutanto,76,6,O,single,t,56.32,Below Average,0,56.3961,54.586,47.3,66.8,46.5,65.1,1,55.8241,0.9993,55.8313,0.9987,56.36,-0.0721,senior,low,low,0,0,1,1,3,2,1,1
60d2d9f292e2deb86937a0b97473e4b4,Yuni Yuliana,79,15,M,married,t,87.23,Good,0,84.8458,92.125,84.1,87.1,84.5,83.7,1,87.9829,0.9762,87.7446,1.0281,86.0373,2.383,veteran,high,medium,1,1,0,1,2,3,0,2
1091103473ec697e22559f479e147aa3,Umi Putra,67,10,M,married,t,85.72,Good,0,68.7602,53.448,59.5,64.4,64.1,87.0,1,70.9505,0.8304,69.2545,1.2466,77.24,16.9595,senior,high,low,1,1,0,1,2,2,0,1
db90d06549b602523de885381e934ac6,Agus Setiawan,94,0,M,married,t,85.76,Good,0,93.6451,86.667,100.0,91.3,94.8,88.5,1,88.399,0.9212,89.1872,0.9158,89.7042,-7.8819,junior,high,high,1,1,0,1,2,0,0,0
9259ff7bbc65556e0146222ff3f1b259,Wati Tampubolon,107,5,M,single,t,76.82,Good,0,54.2214,51.979,57.7,32.5,70.4,56.3,1,62.5899,0.774,60.3295,1.4169,65.523,22.6032,mid,medium,low,0,1,1,1,2,1,2,1
562a1236d775159f6e6b9809831b8dae,Wati Sari,88,8,M,married,t,78.87,Good,0,61.9452,38.07,69.7,63.4,51.6,63.1,1,61.5511,0.8308,59.8589,1.2732,70.4058,16.9214,senior,medium,low,0,1,0,1,2,2,2,1
6c10b47b4d44793aa94b8598dd519668,Yuni Permana,87,6,F,married,t,75.88,Good,0,75.4045,62.175,72.7,72.9,69.3,86.7,1,71.6276,0.9952,71.5796,1.0064,75.6446,0.4802,senior,medium,medium,0,0,0,1,2,2,2,2
a0c38aaf694cf30532c2f2f08882dcb6,Hendra Harahap,62,5,M,widow,t,82.91,Good,0,80.6729,77.227,94.4,85.9,53.2,89.3,1,80.5324,0.9777,80.3091,1.0277,81.7895,2.2333,mid,medium,medium,0,1,2,1,2,1,2,2
a87822de3bc1c1b19f356be5fd169a26,Suci Purnama,64,7,M,married,f,84.17,Good,0,77.1058,96.226,76.0,92.9,68.6,70.9,1,85.6678,0.9293,84.9613,1.0916,80.6384,7.0651,senior,medium,medium,0,1,0,0,2,2,2,2
bfa754deafe23b0064e90aef42e7a55b,Yuni Permana,73,3,F,single,f,63.16,Average,0,61.8988,47.661,65.7,61.4,65.3,55.2,1,58.1303,0.9874,58.0046,1.0203,62.5273,1.257,mid,low,low,0,0,1,0,0,1,1,1
2a5415ca800ec6bee831524bf673639a,Anita Situmorang,73,0,O,single,t,68.54,Average,0,62.4778,62.255,68.5,54.3,61.3,65.9,1,64.8357,0.9394,64.2296,1.097,65.5086,6.0616,junior,low,low,0,0,1,1,0,0,1,1
c499139ae85f523086de3b50e3082f21,Mega Rahayu,92,8,O,married,t,76.99,Good,0,89.5156,86.972,93.4,93.5,94.4,76.7,1,83.7436,0.8748,84.9959,0.8601,83.2543,-12.5225,senior,medium,medium,0,0,0,1,2,2,2,2
196372bb5b58abc8d96405980828d251,Yudi Setiawan,90,1,F,single,t,92.9,Excellent,0,88.0825,77.205,93.7,90.5,79.6,88.5,1,86.7448,0.9519,86.2634,1.0547,90.4896,4.8143,junior,high,medium,1,0,1,1,1,0,0,2
14817a8de30862233f51ae71bc4c6de6,Anita Situmorang,85,2,M,married,t,70.49,Average,0,90.8946,72.487,90.1,87.5,90.4,95.6,1,77.2119,0.796,79.252,0.7756,80.6943,-20.4006,junior,medium,high,0,1,0,1,0,0,2,0
2a925bd910c56633e8ad9ab9c5ed454e,Rizki Wijaya,85,1,F,single,t,75.19,Good,0,62.2833,56.688,48.9,81.2,50.3,68.7,1,65.7673,0.8709,64.4766,1.2072,68.7367,12.9068,junior,medium,low,0,0,1,1,2,0,2,1
527af50f20e8503d87f773bd04f78047,Adi Permana,68,2,M,married,t,68.12,Average,0,56.9617,69.06,53.5,47.5,46.0,80.8,1,65.0544,0.8884,63.9386,1.1959,62.5407,11.1581,junior,low,low,0,1,0,1,0,0,1,1
5d43877c5d6557d29d5be7a735aedfaa,Hadi Tampubolon,84,3,O,married,f,72.99,Average,0,99.9789,97.592,100.0,100.0,99.9,100.0,1,88.4668,0.7301,91.1658,0.73,86.4838,-26.9902,mid,medium,high,0,0,0,0,0,1,2,0
5852b56994d47b759e1fa539e5df7825,Wati Tampubolon,103,9,F,single,t,49.68,Below Average,0,57.2605,42.53,70.0,35.3,76.3,47.5,1,49.8078,0.9242,50.5661,0.8676,53.4686,-7.5838,senior,low,low,0,0,1,1,3,2,1,1
e8e996f021fe18d6b9150395e5626217,Zainal Sitompul,92,0,F,married,t,87.18,Good,0,85.5504,87.182,69.7,100.0,85.5,87.0,1,86.6927,0.9837,86.5295,1.0191,86.3664,1.6321,junior,high,medium,1,0,0,1,2,0,0,2
2fd684f7fab69add13ecfaa356da1306,Agus Nasution,71,3,F,single,t,81.63,Good,1,75.1761,69.536,66.1,85.7,59.6,89.3,1,76.0674,0.9354,75.4215,1.0859,78.4053,6.4584,mid,medium,medium,0,0,1,1,2,1,2,2
b69f8a1b8af2de7f92d96b3c6f4d5d6c,Agus Harahap,102,1,M,married,t,40.54,Below Average,0,50.6371,51.604,47.2,69.4,49.3,36.5,1,46.8903,0.8991,47.8995,0.8007,45.591,-10.0921,junior,low,low,0,1,0,1,3,0,1,1
e6aa9a0ec29b31a412518af52eaad392,Zainal Utama,75,1,M,single,f,98.62,Excellent,1,80.6549,84.4,77.2,58.0,100.0,87.4,1,88.9635,0.8204,87.1672,1.2227,89.6363,17.9627,junior,high,medium,1,1,1,0,1,0,0,2
5618313565e496a874b377297555856f,Deni Wibowo,63,3,F,married,t,88.0,Good,0,76.698,72.1,81.4,56.8,87.9,80.7,1,79.8408,0.8869,78.7103,1.1474,82.3507,11.3054,mid,high,medium,1,0,0,1,2,1,0,2
9cef2a66d6b006b2da54e5745e8b0e57,Dewi Nugraha,107,1,M,married,f,64.82,Average,0,69.3537,56.321,78.5,64.0,66.4,68.6,1,63.6288,0.9546,64.0826,0.9346,67.0847,-4.5381,junior,low,low,0,1,0,0,0,0,1,1
502bea48eb5929c96d0ef2a536cc85f4,Nina Prasetyo,95,2,F,married,t,57.45,Below Average,0,39.7067,54.57,37.2,43.2,30.7,47.7,1,51.2644,0.8225,49.4897,1.4469,48.58,17.7466,junior,low,low,0,0,0,1,3,0,1,1
edf443fd7770fa46e7f483a39e236255,Maya Wibowo,85,3,M,single,t,60.38,Average,0,66.6671,64.678,77.0,65.2,55.0,69.4,1,63.5562,0.9371,64.1847,0.9057,63.5245,-6.2852,mid,low,low,0,1,1,1,0,1,1,1
667af7c22fcbe5eb95484e228abac225,Vina Yuliana,78,4,M,single,t,75.46,Good,0,64.818,67.24,58.4,67.7,63.7,69.5,1,69.7994,0.8936,68.7357,1.1641,70.1365,10.637,mid,medium,low,0,1,1,1,2,1,2,1
04a3a1c9c8499906581d07a1c0629723,Budi Nasution,74,11,F,single,t,100.0,Excellent,0,95.357,100.0,98.9,82.5,100.0,100.0,1,98.6071,0.9536,98.1428,1.0487,97.6785,4.643,veteran,high,high,1,0,1,1,1,3,0,0
edc9725667ad0195af76c43fa2c18cad,Endang Sutanto,65,11,M,single,t,42.6,Below Average,0,42.1739,13.765,48.6,39.6,42.4,38.2,1,33.8222,0.9957,33.7795,1.0101,42.3874,0.4269,veteran,low,low,0,1,1,1,3,3,1,1
d2677fecfbfaf81fd70207067638e240,Budi Harahap,92,6,M,married,t,58.38,Below Average,0,61.5876,58.568,60.5,44.9,61.2,79.8,1,59.3974,0.9679,59.7185,0.9479,59.9824,-3.2105,senior,low,low,0,1,0,1,3,2,1,1
98290b7b3141cc6f920e681b667ed799,Mega Utama,106,2,M,married,t,94.61,Excellent,1,74.6755,66.35,69.9,74.8,58.0,96.1,1,80.1512,0.8007,78.1579,1.2669,84.6421,19.9331,junior,high,low,1,1,0,1,1,0,0,1
5984178cc81166aecb6d37b5d3f28fde,Dewi Wibowo,92,6,F,married,t,86.14,Good,1,80.4016,77.024,90.5,70.7,74.9,85.5,1,81.684,0.9426,81.1101,1.0714,83.2711,5.7389,senior,high,medium,1,0,0,1,2,2,0,2
cba8c39ec999b11fec6f918557a8adcd,Nina Utama,90,5,F,married,t,79.55,Good,0,76.394,65.435,72.6,68.4,88.6,75.9,1,74.3702,0.9684,74.0542,1.0414,77.974,3.1601,mid,medium,medium,0,0,0,1,2,1,2,2
9cf962e16e8d8b0e082edf8324082721,Joko Wijaya,92,6,F,married,t,93.45,Excellent,1,82.4752,62.726,85.5,84.9,69.5,90.1,0,80.9421,0.8902,79.8442,1.1331,87.9649,10.9795,senior,high,medium,1,0,0,1,1,2,0,2
1eaabf9989cecb29c2d36cb6c294a4a4,Deni Rahayu,108,6,F,single,t,100.0,Excellent,1,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,1.0,100.0,1.0,100.0,0.0,senior,high,high,1,0,1,1,1,2,0,0
78245fc24d5572addcb8f3b5b16ecfd5,Joko Wibowo,99,2,M,married,t,94.62,Excellent,0,70.5437,100.0,60.5,65.9,80.4,75.4,0,89.0104,0.7593,86.6029,1.3413,82.5809,24.0744,junior,high,low,1,1,0,1,1,0,0,1
6259a805381019d3c6173cca638d4707,Vina Nasution,71,3,F,married,t,79.65,Good,0,75.2061,80.965,58.4,67.3,98.0,77.2,1,78.7127,0.9555,78.268,1.0591,77.4296,4.4469,mid,medium,medium,0,0,0,1,2,1,2,2
20b8ef85e861f3e86ce21ce72316f9f2,Widya Sari,85,8,F,married,t,59.59,Below Average,0,64.1177,47.846,55.5,74.8,52.8,73.3,1,57.4248,0.9547,57.8777,0.9294,61.8534,-4.5288,senior,low,low,0,0,0,1,3,2,1,1
2070fbddf3f42084449682c6ed21af67,Fitri Purnama,109,1,M,married,t,76.02,Good,0,66.3647,65.296,70.4,76.5,62.5,56.1,1,69.9064,0.9034,68.9408,1.1455,71.1926,9.6559,junior,medium,low,0,1,0,1,2,0,2,1
47f0de9af88c3bdc4f8eabf53d278a8a,Vina Susanto,105,1,M,married,t,88.34,Good,0,72.4697,75.145,92.2,53.5,66.5,77.7,0,79.6196,0.8413,78.0328,1.219,80.4039,15.8683,junior,high,low,1,1,0,1,2,0,0,1
11e608d2a1f374323d09996cb95d4808,Fitri Yuliana,78,15,M,married,t,100.0,Excellent,1,84.0927,83.736,85.8,81.9,85.7,83.0,0,90.3488,0.8409,88.758,1.1892,92.0464,15.9073,veteran,high,medium,1,1,0,1,1,3,0,2
6a4aef99585dffab2cd8c75a951c500e,Siti Yuliana,105,2,M,married,t,71.65,Average,0,82.2945,87.709,93.3,65.3,81.3,89.3,0,79.6617,0.8936,80.726,0.8707,76.9729,-10.6432,junior,medium,medium,0,1,0,1,0,0,2,2
496289ab3ef5fb312121e2c757dc5684,Adi Manurung,90,0,M,married,t,89.22,Good,0,80.8479,78.673,89.7,79.6,78.3,75.8,1,83.5425,0.9163,82.7057,1.1035,85.0317,8.3677,junior,high,medium,1,1,0,1,2,0,0,2
105f168ef9bab518478607278bfc0dbe,Anita Sutanto,80,8,F,married,t,45.73,Below Average,0,32.5189,41.015,17.1,22.8,35.1,55.1,1,40.3542,0.8678,39.0326,1.4064,39.1269,13.2159,senior,low,low,0,0,0,1,3,2,1,1
abe6cf14fd7e63ed60af8f582d112ded,Siti Rahayu,72,5,M,married,t,80.08,Good,0,66.3117,79.572,77.8,67.7,48.9,70.9,1,75.7973,0.8623,74.4204,1.2076,73.1961,13.7687,mid,medium,low,0,1,0,1,2,1,2,1
fafdcc81b8c91bfabf48e870046d9cd0,Bambang Pratama,83,5,F,widow,t,81.13,Good,0,68.2398,82.461,92.6,46.3,67.8,66.3,1,77.6627,0.8711,76.3736,1.1889,74.6854,12.8913,mid,medium,low,0,0,2,1,2,1,2,1
2ec38eb3723328e18ac30f9b13f910c1,Rita Wijaya,93,3,F,single,t,88.02,Good,1,68.4664,48.847,60.9,72.1,76.0,64.9,1,70.4021,0.8045,68.4467,1.2856,78.2434,19.554,mid,high,low,1,0,1,1,2,1,0,1
5c5b0e42c58d0f367089122b73cc0c04,Siti Sari,86,2,M,single,t,93.1,Excellent,0,89.4882,83.444,95.4,76.4,94.0,92.1,1,89.1212,0.9638,88.7597,1.0404,91.2961,3.6159,junior,high,medium,1,1,1,1,1,0,0,2
2899e892d526d4eb51a49fd663464574,Lina Harahap,88,2,M,single,f,100.0,Excellent,0,94.9898,100.0,80.0,100.0,100.0,100.0,1,98.4969,0.9499,97.9959,1.0527,97.4949,5.0102,junior,high,high,1,1,1,0,1,0,0,0
cf92105d2193d44a850a17633900e0c7,Zainal Simanjuntak,86,13,M,married,t,100.0,Excellent,1,91.5899,82.651,93.7,82.5,90.9,99.2,1,92.2722,0.9159,91.4312,1.0918,95.795,8.4101,veteran,high,high,1,1,0,1,1,3,0,0
c6fb3e8addea3e80cff3fa9ec59d5a8e,Nina Sari,80,5,M,single,t,100.0,Excellent,0,96.5279,100.0,100.0,100.0,88.5,97.6,1,98.9584,0.9653,98.6111,1.036,98.2639,3.4721,mid,high,high,1,1,1,1,1,1,0,0
47186637b36d5f3cdab48b0ac193a26d,Tri Prasetyo,85,6,M,single,f,65.11,Average,0,67.9443,47.061,68.7,71.4,36.1,95.6,1,60.5452,0.9716,60.8287,0.9583,66.5267,-2.8351,senior,low,low,0,1,1,0,0,2,1,1
e86fd396a295acb466da7f5d6d583ff5,Bambang Putra,69,1,M,married,f,70.71,Average,0,60.7804,55.848,59.2,68.6,47.3,67.9,1,63.2719,0.9007,62.2791,1.1633,65.7444,9.928,junior,medium,low,0,1,0,0,0,0,2,1
19595a8e1eb65e87dde665091809cd10,Mega Rahayu,101,7,M,married,t,89.55,Good,1,90.3356,93.794,86.7,93.8,83.0,97.9,1,91.0577,0.9921,91.1365,0.9913,89.9412,-0.7887,senior,high,high,1,1,0,1,2,2,0,0
50c52388331088386cd9857ffb7fcdb3,Taufik Prasetyo,66,2,F,widow,t,100.0,Excellent,1,89.4846,100.0,100.0,86.4,96.7,74.9,0,96.8454,0.8948,95.7938,1.1175,94.7423,10.5154,junior,high,medium,1,0,2,1,1,0,0,2
638bdbea7f812596817ba2e7f209e3e9,Yudi Sari,70,5,F,widow,t,83.76,Good,1,63.9311,87.342,79.5,44.2,74.5,57.5,1,78.8861,0.8017,76.9032,1.3102,73.8455,19.829,mid,medium,low,0,0,2,1,2,1,2,1
52ffa4b219c03c7486fddd028bef71ca,Deni Hutabarat,98,3,F,married,t,97.66,Excellent,0,88.9374,94.574,81.8,100.0,77.3,96.7,1,94.1182,0.9128,93.2457,1.0981,93.2997,8.7246,mid,high,medium,1,0,0,1,1,1,0,2
2ec3427a94b384373e748af4ccf34dec,Joko Simanjuntak,99,5,M,married,f,59.97,Below Average,0,62.5393,66.612,60.1,54.4,57.2,78.5,1,62.7331,0.9743,62.9901,0.9589,61.2544,-2.5699,mid,low,low,0,1,0,0,3,1,1,1
172e4a7abc3ec1902838f5daf0af8b36,Maya Nugraha,78,3,M,widow,t,58.11,Below Average,1,58.6943,61.466,65.6,67.6,53.1,48.6,1,59.2909,0.9941,59.3496,0.99,58.4008,-0.5871,mid,low,low,0,1,2,1,3,1,1,1
5ef3c7bacc08b8da5b4eaf53b2c14370,Andi Sari,77,12,F,married,t,88.17,Good,0,78.2665,96.422,79.4,90.6,55.8,87.4,1,87.6728,0.901,86.6829,1.1265,83.2161,9.8991,veteran,high,medium,1,0,0,1,2,3,0,2
79f78392028ffbbacd22b7e6f9d59c66,Andi Tampubolon,102,13,M,married,t,80.35,Good,0,64.9826,67.43,50.0,68.5,81.7,59.7,1,71.8646,0.8463,70.3277,1.2365,72.6672,15.3692,veteran,medium,low,0,1,0,1,2,3,2,1
12abf86c2d0b3c6712e52d9a2c0cdf4b,Fitri Rahayu,78,0,O,married,f,81.93,Good,0,84.2711,90.578,85.1,66.9,90.4,94.7,1,85.225,0.9765,85.4595,0.9722,83.0983,-2.3456,junior,medium,medium,0,0,0,0,2,0,2,2
